PROPERTY_TOTAL_VALUE,AREA_EN,ACTUAL_AREA,PROCEDURE_YEAR,PROCEDURE_NUMBER,INSTANCE_DATE,ACTUAL_WORTH,PROCEDURE_AREA,PROPERTY_TYPE_EN,PROP_SUB_TYPE_EN
"91283968","World Islands","62819.01","2026","1021","2026-02-12 13:11:29","91283968","62819.01","Land","Commercial"
"91683000","Al Yelayiss 1","77433.07","2026","2087","2026-04-22 12:46:42","91683000","77433.07","Land","Residential"
"91916363","World Islands","65687.06","2026","989","2026-02-12 09:09:07","91916363","65687.06","Land","Commercial"
"92015600","World Islands","71237.81","2026","999","2026-02-12 09:34:42","92015600","71237.81","Land","Commercial"
"92111125","World Islands","61124.37","2026","1025","2026-02-12 13:25:21","92111125","61124.37","Land","Commercial"
"92977040","Wadi Al Safa 5","4798.81","2026","1625","2026-03-25 12:47:53","92977040","4798.81","Land","Commercial"
"93591443","Nad Al Shiba Fourth","43474.69","2026","1718","2026-04-01 08:10:33","93591443","43474.69","Land","Clinic"
"93958126","Al Barshaa South Third","14548.34","2026","1795","2026-04-07 08:56:49","93958126","14548.34","Land",""
"94611826","Wadi Al Safa 4","3959.34","2026","251","2026-01-12 11:27:52","94611826","3959.34","Land","Residential"
"95000000","Al Thanyah First","1974.65","2026","1972","2026-04-16 14:28:53","95000000","1974.65","Land","Commercial"
"95000000","Jumeirah First","4386.88","2026","568","2026-01-23 10:13:34","95000000","4386.88","Land","Residential"
"95000000","AL QUSAIS","2787.09","2026","1990","2026-04-17 10:24:38","95000000","2787.09","Land","Residential"
"95484135","Marsa Dubai","3548.31","2026","1968","2026-04-16 12:48:39","95484135","3548.31","Land","Residential Flats"
"95795692","World Islands","74164.33","2026","1019","2026-02-12 13:06:23","95795692","74164.33","Land","Commercial"
"96000000","Al Barsha First","1506.7","2026","1036","2026-02-12 22:43:02","96000000","1506.7","Land","Commercial"
"96960296","Wadi Al Safa 3","5147.38","2026","979","2026-02-11 13:23:42","96960296","5147.38","Land","Residential"
"98041820","Ras Al Khor Industrial First","5283.29","2026","1785","2026-04-06 13:15:57","98041820","5283.29","Land","Commercial"
"98103799","Jumeirah First","3038.05","2026","86","2026-01-06 10:00:39","98103799","3038.05","Land","General Use"
"98504878","Al Goze Industrial Third","16638.93","2026","2055","2026-04-21 10:28:26","98504878","16638.93","Land","Industrial"
"98534000","Al Goze Fourth","26154.62","2026","1683","2026-03-31 07:38:36","98534000","26154.62","Land",""
"99504699","Rega Al Buteen","4019.26","2026","1213","2026-02-23 12:56:39","99504699","4019.26","Land","Commercial"
"100000000","Wadi Al Amardi","15349.72","2026","886","2026-02-09 09:59:45","100000000","15349.72","Land","General Use"
"100000000","Al Goze Third","5462.7","2026","570","2026-01-23 10:22:09","100000000","5462.7","Land","Industrial"
"100568598","Palm Deira","7474.51","2026","702","2026-02-02 08:11:19","100568598","7474.51","Land","Commercial"
"100649596","Palm Deira","7480.53","2026","695","2026-01-30 10:27:13","100649596","7480.53","Land","Commercial"
"100666637","Al Murqabat","12345.79","2026","1714","2026-04-01 07:47:53","100666637","12345.79","Land","Organizations"
"101812339","Wadi Al Safa 4","4203.86","2026","2033","2026-04-20 11:16:58","101812339","4203.86","Land","Residential"
"102454191","World Islands","100192.79","2026","1039","2026-02-13 08:23:13","102454191","100192.79","Land","Commercial"
"102496006","Wadi Al Safa 4","6223.66","2026","2034","2026-04-20 11:25:55","102496006","6223.66","Land","Residential"
"103000000","Business Bay","2724.44","2026","2144","2026-04-27 09:41:01","103000000","2724.44","Unit","Flat"
"103191098","Bukadra","3994.49","2026","857","2026-02-06 08:54:06","103191098","3994.49","Land","Sports Club"
"103593330","World Islands","68743.89","2026","995","2026-02-12 09:24:28","103593330","68743.89","Land","Commercial"
"104378238","Wadi Al Safa 2","4617.65","2026","1574","2026-03-23 12:42:52","104378238","4617.65","Land","Residential"
"104424846","Al Goze First","19402.79","2026","2111","2026-04-23 10:50:05","104424846","19402.79","Land","Industrial"
"104739976","World Islands","67108.08","2026","994","2026-02-12 09:22:02","104739976","67108.08","Land","Commercial"
"105000000","Business Bay","2782.64","2026","2143","2026-04-27 09:38:57","105000000","2782.64","Unit","Flat"
"105443819","Al Jadaf","5629.92","2026","718","2026-02-02 10:26:35","105443819","5629.92","Land","Commercial"
"105453116","Al Yelayiss 1","89062.95","2026","2090","2026-04-22 12:54:37","105453116","89062.95","Land","Residential"
"106269224","Al Warsan Third","131636.58","2026","1655","2026-03-27 10:01:49","106269224","131636.58","Land",""
"108374794","World Islands","83902.98","2026","997","2026-02-12 09:29:56","108374794","83902.98","Land","Commercial"
"109794880","Business Bay","3187.59","2026","956","2026-02-11 11:05:07","109794880","3187.59","Land","Residential"
"110000000","Al Warqa First","5574.23","2026","1335","2026-03-02 10:04:35","110000000","5574.23","Land",""
"110000000","Al Satwa","13679.88","2026","2013","2026-04-17 15:04:57","110000000","13679.51","Land","School"
"110587022","Jumeirah First","718.66","2026","1698","2026-03-31 10:53:16","110587022","15805.97","Land","Residential"
"111473889","World Islands","79663.64","2026","998","2026-02-12 09:32:24","111473889","79663.64","Land","Commercial"
"112242458","World Islands","80212.89","2026","987","2026-02-12 09:02:55","112242458","80212.89","Land","Commercial"
"113263342","Wadi Al Safa 4","15032.17","2026","256","2026-01-12 11:51:03","113263342","15032.17","Land","Residential"
"114597431","Al Merkadh","4839.3","2026","1490","2026-03-13 14:12:17","114597431","4839.3","Land","Residential"
"115000000","Rega Al Buteen","1466.01","2026","754","2026-02-02 21:54:23","115000000","1466.01","Land","Commercial"
"115000000","Al Hebiah First","10673.22","2026","1287","2026-02-26 08:25:19","115000000","10673.22","Land","Commercial"
"115048288","Ghadeer Al tair","35627.82","2026","1230","2026-02-24 09:29:27","115048288","35627.82","Land","Commercial"
"117152177","World Islands","80620.77","2026","1011","2026-02-12 12:02:11","117152177","80620.77","Land","Commercial"
"119882969","Madinat Hind 1","8567.31","2026","350","2026-01-14 11:10:45","119882969","8567.31","Land",""
"119999832","Trade Center Second","929.03","2026","1652","2026-03-26 15:07:40","119999832","929.03","Land","Commercial"
"120000000","Mankhool","3722.07","2026","221","2026-01-09 09:59:10","120000000","3722.07","Land","Commercial"
"120000000","Jumeirah First","4683.61","2026","1033","2026-02-12 21:50:05","120000000","4683.61","Land","Residential"
"120000000","Palm Jumeirah","1533.14","2026","811","2026-02-04 12:33:17","120000000","1533.14","Land","Commercial"
"120000000","Al Jafliya","5443.37","2026","544","2026-01-22 10:20:47","120000000","5443.37","Land",""
"122060688","Al Thanyah Fifth","1889.97","2026","839","2026-02-05 11:31:19","122060688","1889.97","Land","Residential"
"124804121","Nad Al Shiba Second","17837.99","2026","1154","2026-02-18 11:43:57","124804121","17837.99","Land","Shopping Mall"
"124904993","Wadi Al Amardi","96700.54","2026","411","2026-01-15 13:33:54","124904993","96700.54","Land","Agricultural"
"125000000","Hor Al Anz East","3716.12","2026","571","2026-01-23 10:26:35","125000000","3716.12","Land","Commercial"
"125250000","Zaabeel First","36471.23","2026","819","2026-02-05 09:10:27","125250000","36471.23","Land","Organizations"
"125477602","World Islands","97143.85","2026","1016","2026-02-12 12:37:21","125477602","97143.85","Land","Commercial"
"126116203","Um Suqaim Second","11716.59","2026","733","2026-02-02 13:13:15","126116203","11716.59","Land",""
"127581213","Al Thanyah First","5644.14","2026","242","2026-01-12 08:40:28","127581213","5644.14","Land","Commercial"
"130000000","Al Mizhar First","33758.72","2026","161","2026-01-07 14:39:13","130000000","33758.72","Land","Residential"
"130000000","AL TWAR FIFTH","5167.27","2026","261","2026-01-12 13:09:17","130000000","5167.27","Land","Commercial"
"130013876","Jumeirah Second","5032.79","2026","1372","2026-03-04 11:13:07","130013876","5032.79","Land",""
"130271639","World Islands","86447.45","2026","1017","2026-02-12 12:44:11","130271639","86447.45","Land","Commercial"
"130862744","Nad Al Shiba First","23838.35","2026","336","2026-01-14 08:46:38","130862744","23838.35","Land","Sports Club"
"131212306","Muhaisanah Second","39322.69","2026","830","2026-02-05 11:02:11","131212306","39322.69","Land","Hospital"
"131335219","World Islands","93857.33","2026","996","2026-02-12 09:27:16","131335219","93857.33","Land","Commercial"
"132225405","Palm Deira","40947.18","2026","1237","2026-02-24 09:52:36","132225405","40947.18","Land","Commercial"
"134280288","Nad Al Shiba First","24460.9","2026","333","2026-01-14 08:38:53","134280288","24460.9","Land","Sports Club"
"135000000","Rega Al Buteen","1970.29","2026","548","2026-01-22 12:32:40","135000000","1970.29","Land","Commercial"
"135000000","Al Barshaa South Third","5557.18","2026","547","2026-01-22 11:28:12","135000000","5557.18","Land","Residential"
"137072667","Saih Shuaib 2","70747.11","2026","2052","2026-04-21 09:15:08","137072667","70747.11","Land","Industrial"
"140355874","Al Qusais Industrial First","52158","2026","1376","2026-03-04 12:10:52","140355874","52158","Land",""
"145000000","Um Suqaim Second","12319.41","2026","1912","2026-04-13 14:16:12","145000000","12319.41","Land","Residential / Villas"
"148968170","Al Ttay","152645.73","2026","2076","2026-04-22 09:53:09","148968170","152645.73","Land",""
"150696753","Wadi Al Safa 4","14000.2","2026","257","2026-01-12 11:53:40","150696753","14000.2","Land","Residential"
"150934619","Al Yelayiss 2","40063.71","2026","1779","2026-04-06 12:27:29","150934619","40063.71","Land",""
"152903675","Al Safouh Second","28410.46","2026","166","2026-01-08 09:53:51","152903675","28410.46","Land","Residential"
"154170599","Al Jadaf","9946.48","2026","1727","2026-04-01 12:36:36","154170599","9946.48","Land","Commercial"
"156839342","Al Hebiah Second","34284.39","2026","1581","2026-03-24 07:30:11","156839342","34284.39","Land","Land"
"158751681","Al Jadaf","9217.83","2026","901","2026-02-09 13:00:36","158751681","9217.83","Land","Commercial"
"158751681","Al Jadaf","9217.83","2026","663","2026-01-28 12:58:03","158751681","9217.83","Land","Commercial"
"159109126","World Islands","113705.66","2026","992","2026-02-12 09:18:00","159109126","113705.66","Land","Commercial"
"160000000","Al Murqabat","5857.63","2026","22","2026-01-02 14:09:05","160000000","5857.63","Land","Commercial"
"162734991","Al Thanyah Fifth","2629.32","2026","1296","2026-02-26 10:47:40","162734991","2629.32","Land","Residential"
"165000000","Al Murqabat","4430.54","2026","2077","2026-04-22 10:24:44","165000000","4430.54","Land","Commercial"
"175000000","Palm Jumeirah","2702.85","2026","2097","2026-04-22 13:25:58","175000000","2702.85","Land","Commercial"
"175000000","Wadi Al Amardi","15349.72","2026","2188","2026-04-29 12:48:26","175000000","15349.72","Land","General Use"
"177703755","Al Qusais Industrial Second","140936.45","2026","90","2026-01-06 11:19:18","177703755","165092.35","Land","School"
"179999748","Burj Khalifa","929.03","2026","2191","2026-04-29 13:38:30","179999748","929.03","Land","Commercial"
"180000000","Al Bada","3592.47","2026","1994","2026-04-17 11:18:20","180000000","3592.47","Land","Residential"
"182203172","World Islands","135417.96","2026","991","2026-02-12 09:15:25","182203172","135417.96","Land","Commercial"
"185441761","Jabal Ali Industrial Second","17228.12","2026","509","2026-01-21 09:19:45","185441761","17228.12","Land","Residential"
"197068000","Al Goze Fourth","26154.62","2026","1964","2026-04-16 11:51:48","197068000","26154.62","Land",""
"200000000","Al Garhoud","14845.91","2026","1940","2026-04-15 09:16:42","200000000","14845.91","Land","Commercial"
"202699506","World Islands","251085.58","2026","1082","2026-02-16 09:55:56","202699506","251085.58","Land","Commercial"
"212775936","Marsa Dubai","4047.41","2026","1277","2026-02-25 11:24:24","212775936","4047.41","Land","Residential Flats"
"224569398","Al Qusais Industrial First","52158","2026","156","2026-01-07 13:18:53","224569398","52158","Land",""
"225000000","Al Nahda First","2322.58","2026","95","2026-01-06 12:19:08","225000000","2322.58","Land","Commercial"
"225159045","Al Barsha First","23242.2","2026","908","2026-02-09 13:49:44","225159045","23242.2","Land","School"
"226693262","Hadaeq Sheikh Mohammed Bin Rashid","131628.21","2026","1937","2026-04-15 08:45:47","226693262","131628.21","Land",""
"230000000","Al Nahda Second","6015.47","2026","1901","2026-04-13 12:13:52","230000000","6015.47","Land","Commercial"
"232978846","Madinat Al Mataar","54111.16","2026","24","2026-01-02 18:06:51","232978846","54111.16","Land","Airport"
"241576791","Madinat Al Mataar","56108.1","2026","25","2026-01-02 18:20:22","241576791","56108.1","Land","Airport"
"245000000","Hor Al Anz East","11287.72","2026","572","2026-01-23 10:30:29","245000000","11287.72","Land","Residential"
"255244899","Al Satwa","4742.61","2026","2166","2026-04-28 10:05:49","255244899","4742.61","Land","Commercial"
"270000591","Business Bay","1393.55","2026","2038","2026-04-20 13:02:31","270000591","1393.55","Land","General Use"
"280104664","Jabal Ali First","144570","2026","2065","2026-04-21 12:42:25","280104664","144570","Land","Residential Flats"
"290309925","OUD AL MUTEENA","176707.9","2026","1715","2026-04-01 07:53:20","290309925","176707.9","Land",""
"291543521","Jumeirah Second","7919.68","2026","905","2026-02-09 13:42:47","291543521","7919.68","Land","General Use"
"297955451","Al Qusais Industrial Fifth","62911.35","2026","724","2026-02-02 11:47:50","297955451","62911.35","Land","Labor Camp"
"300000000","Al Bada","7098.16","2026","93","2026-01-06 12:06:04","300000000","7098.16","Land",""
"310000000","Mirdif","11541.35","2026","2189","2026-04-29 12:59:55","310000000","11541.35","Land","hospital/Nursing School"
"312417451","Al Hebiah Second","96748.53","2026","530","2026-01-21 13:21:40","312417451","96748.53","Land","Residential Flats"
"315000000","Trade Center First","929.03","2026","755","2026-02-02 22:11:39","315000000","929.03","Land","Commercial"
"323166533","Al Yelayiss 1","283237.57","2026","2089","2026-04-22 12:52:26","323166533","283237.57","Land","Residential"
"324000709","Trade Center First","1393.55","2026","1244","2026-02-24 11:47:17","324000709","1393.55","Land","Commercial"
"330000000","Al Jadaf","2561.15","2026","1085","2026-02-16 10:32:23","330000000","2561.15","Land","Commercial"
"335000000","Trade Center First","929.03","2026","1800","2026-04-07 11:53:24","335000000","929.03","Land","Commercial"
"341582847","Al Qusais Industrial Fifth","72122.99","2026","734","2026-02-02 13:23:17","341582847","72122.99","Land","Labor Camp"
"350000000","Business Bay","4800.02","2026","1744","2026-04-02 08:46:48","350000000","4800.02","Land","Residential"
"353459187","Jumeirah Second","6957.09","2026","904","2026-02-09 13:39:40","353459187","6957.09","Land","General Use"
"360536831","Al Kifaf","9570","2026","1820","2026-04-08 12:15:05","360536831","9570","Land","Commercial"
"370000000","Marsa Dubai","3840.61","2026","2059","2026-04-21 11:47:52","370000000","3840.61","Land","Commercial"
"371847601","Al Yelayiss 1","325903.83","2026","2091","2026-04-22 12:56:31","371847601","325903.83","Land","Residential"
"380000000","Burj Khalifa","929.03","2026","168","2026-01-08 10:03:42","380000000","929.03","Land","Commercial"
"387337973","Jumeirah Second","23989.94","2026","1295","2026-02-26 10:15:30","387337973","23989.94","Land","General Use"
"388745326","Um Hurair Second","55562.55","2026","1756","2026-04-02 15:03:08","388745326","55562.55","Land","Commercial"
"400000000","Al Mamzer","10182.45","2026","639","2026-01-27 09:31:27","400000000","10182.45","Land","Commercial"
"416777444","Al Thanyah Fifth","20378.91","2026","1862","2026-04-09 13:48:43","416777444","20378.91","Land","Commercial"
"430000000","Al Mamzer","7625.48","2026","1836","2026-04-09 08:41:11","430000000","7625.48","Land","Residential"
"442650862","Palm Deira","91385.89","2026","1577","2026-03-23 13:34:18","442650862","91385.89","Land","Commercial"
"446761526","Wadi Al Safa 4","144115.87","2026","1161","2026-02-18 12:59:20","446761526","144115.87","Land","Residential"
